用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间,手机型号
12887536574,开箱的一瞬间，真的被它的橙色给惊艳到了。感觉运行特别快，屏幕颜色看着很舒服，外放声音很震撼。比较了一下之前用过的xs和xsmax，手机大小刚好是我喜欢的大小，总之如果让我再选一次，我还是选XR，颜值控真的没有办法。,PLUS会员,0,0,5,14/06/2019 16:49,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12404135690,宝贝手机收到了！用了一下，感觉反应很流畅，这是我想要的手机，很棒！内存128的够我用了！价钱可以，质量很好，京东正品，快递也很快，赞一个！,银牌会员,2,0,5,23/01/2019 20:52,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12697105745,从6sp换过来  刚开始有点不适应  不过很快上手  都说这是部真香机  我从开始就很看好这部  运行速度真的超快   界面完全OK   很喜欢  操作流畅   黄色很漂亮,金牌会员,3,0,5,27/04/2019 09:04,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12104099630,颜色骚到爆，颜值美到炸。大小很好，使用起来很方便。主要是双卡的功能，确实很不错！唯一就是两张卡一个4G，一个2\3Ｇ。不过还好吧！,PLUS会员,1,1,5,09/11/2018 15:06,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12731755954,机子很漂亮比想象的还好看，大小合适，刚收到机子很喜欢，希望用起来顺畅,金牌会员,0,0,5,06/05/2019 14:40,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12444133727,我的6s用了3年多了内存不够用了想换个新的苹果手机本来想换8p但我看了一些关于XR的测评买新不买旧嘛所以我决定换XR一拿到手机我先是检查了外表和摄像头完美没有问题再是激活手机手机反应很快屏幕也很大玩游戏也很顺畅没#赞！,铜牌会员,2,1,5,10/02/2019 23:15,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12438524534,一开始很担心边框太大，屏幕的分辨率问题也让我挺纠结的，但是到手之后只剩下真香，还有很多朋友说不值，这个东西只能看个人吧，既然选择了苹果就不需要纠结，好用才是硬道理。总的来说非常推荐苹果7及以下用户来入手xr，绝对会给你惊喜。,银牌会员,6,0,5,06/02/2019 19:56,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12757811564,按照习惯，首先给京东物流点赞！昨天下单，中午就拿到了，非常喜欢这种快速拿到心爱物品的感觉，这也是为什么喜欢在京东自营购物的原因，开心！再来具体说说手机吧！第一，这是首次是用苹果手机，心情还是非常激动的，看看大家说都不卡的苹果手机是不是真的很神！拿到手机之后，仔细把玩，手感圆润，非常好，颜值很高！第二，手机开机之后运行十分流畅，特别是全面屏手势，用起来非常方便！第三，拍照功能强大，这比国产手机好很多！说了几点优点再说说缺点吧，主要还是电池容量太小了，所以有点不敢放心的使用，希望以后苹果手机可以把电池容量做大点！基本就这么多吧，后面使用了再继续追评！总之好评好评！,PLUS会员,3,6,5,13/05/2019 13:14,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12375369841,拍照还是挺好的，我对拍照要求不是很高，电池续航很好，一直看视频浏览网页，用一天没问题，运行速度快，虽然很厚，还是很喜欢,PLUS会员,3,1,5,15/01/2019 16:24,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12437589926,缺点...真的丑，大黑边大刘海，而且真的重。优点，对比其他苹果机型，电池算耐用了，A12加IOS真的跟手顺滑，游戏性能爽歪歪。,PLUS会员,7,1,5,05/02/2019 20:06,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12812942131,手机颜色是我喜欢的，手感很好，运行流畅。拍照效果很好。不会很假。习惯了苹果系统，实用方便。非常满意。,PLUS会员,0,0,5,28/05/2019 09:09,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12264029492,使用一天 电池耐用   待机时间长 没地说   速度快   系统快  性能强悍   很喜欢   送货快   服务好,钻石会员,0,0,5,15/12/2018 19:57,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12665870776,使用这么长时间 除了信号弱 其他都很好用 从安卓到苹果适应挺快 屏幕确实看东西很舒服 这一点很棒 快递物流更厉害 一天的时间就收到了,铜牌会员,1,0,5,19/04/2019 09:06,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12389012829,外观设计很简洁。操作简单，人性化。旧手机信息转换到新手机，一步到位。以前手机容量是64G，如今换成128G，可以放心存储更多信息了，如愿以尝。京东快递就是快，昨天付款，今天到货。感觉图像分辨率不是很好，色彩偏暗。,钻石会员,13,3,5,19/01/2019 16:10,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12482564001,首先第一点，物流是真的快，次日达，拿到手的时候有塑封，应该是正品，用了好几天也没什么毛病，其实这个黑边框根本没什么毛病，可以接受的，本来想买8p的，想想买新不买旧，就拿了这款，也是纠结了很久，电池很耐用，我天天玩吃鸡游戏，也能一天不充电，反应速度很快，越用越喜欢，,铜牌会员,11,3,5,24/02/2019 10:44,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12728270100,"很好用 也没测试是不是正品 用了快一周了 续航是真的好.....
黄色超级好看！比珊瑚色 红色都好看 强推黄色 黑白色太普通啦～
赶紧入手吧",银牌会员,5,1,5,05/05/2019 16:42,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12456528336,最开始想买个7.8p 但是转念一想已经到了全屏时代了。  看到XR价格最划算，续航能力听说也是iPhone最强的。经过两三天的试用是真的很强，本来在华为商城买了华为p20但是用了5.6天发现每次都只用了半天就没电，之前用的华为p9也是电池很不耐用（每个人感受不同吧），我妈的朋友说华为p20?很耐用。  所以还是挺想尝试一下XR的电池耐用程度，很多人说他很厚，如果不和x那些对比，我觉得是还好的因为我都是两只手握住的，电池都输用24小时左右就充电的，而且iPhone最后的电特别耐用，快撑不住我就开低电量，像华为20%之后基本快要关机的超快没电  单摄的问题 、我觉得和双摄没有什么区别，因为我朋友告诉我其实双摄也就是用一个摄像头，另外一个是辅助的，所以我真的使用感受还是特别好的。  如果还在犹豫买不买XR的赶紧入手吧,银牌会员,6,1,5,16/02/2019 04:48,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12495132676,"意外收获一枚大红色的苹果  双卡双待 手感很棒 拍照很清晰 音质也好 用了一段时间才发现耳机孔跟以前的不一样 配的耳机还没有拿出来用 只使用了单卡的功能  
买完过了个年 价位也没有价下来 使用中 体验很棒 很喜欢",PLUS会员,2,0,5,28/02/2019 09:50,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12435990725,用了三天，感觉很好，128g的够用了，对于我而言。颜色很好看。就跟当初新出的玫瑰金一样，很吸引眼球。包装就有点吓人了。京东封装的。暂时没有发现什么毛病。,银牌会员,2,0,5,03/02/2019 23:55,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12516841299,手机收到了 很流畅 外观的黑边也不是很难接受 面容解锁也很迅速，目前非常满意，至于其他的还要等使用一段时间后再来评价,金牌会员,0,0,5,06/03/2019 20:42,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12741719554,苹果手机搞活动，一下子搞了两个，真是太好用了，外观漂亮时尚，而且屏幕清晰，屏占比大，运行流畅，双卡双待，非常满意，京东物流也非常给力，物流无人能比！,钻石会员,3,1,5,09/05/2019 03:59,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12764119311,屏幕的分辨度、清晰度极佳。造型大气，手感好，摄像头位置做出了改观。打开菜单的速度快，有没有停滞的情况出现，打开多种软件系统有没有变得很卡。音乐音质好。各项功能很完善，拍摄图片时的清晰度好。,金牌会员,0,0,5,15/05/2019 08:17,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12721664386,挺喜欢的，白色也很好看。用了两天玩游戏不容易发热，很流畅，续航也很好，很满意。,金牌会员,0,0,5,03/05/2019 21:14,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12488045387,黄色很炫  很喜欢  手机流畅  最新处理器  屏幕清晰 没有传闻的那么不堪,钻石会员,0,0,5,25/02/2019 22:34,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12153649502,12期免息并且减600购买的，非常的划算！京东物流在双十一期间还能准时送达，非常的赞，手机比想象中的好看，配上透明的手机壳，外观不要太漂亮，没有Home键还需要适应一下，像素够用，电池也挺耐用的。整体感觉挺好的，感谢京东！,PLUS会员,12,37,5,18/11/2018 12:43,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12884356694,京东次日达，犹豫了一天，还是用了，早用早舒心，各项都非常满意，喜欢得不行，红色真的爱不释手了,PLUS会员,0,0,5,13/06/2019 21:00,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12750746818,昨晚买的，今天就到了，上手感觉真的很不错，虽然是led显示屏，但显示效果真的没话说，爱了！,金牌会员,0,0,5,11/05/2019 14:17,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12665396016,真的很好看的，自己上手了才知道效果如何，就是自己贴膜有点手残，不影响对手机的喜爱，很好的哦。,银牌会员,0,0,5,19/04/2019 00:11,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12785732217,用了一段时间了，感觉超值啊。本来看评论特别担心信号问题，结果完全正常啊，总之感觉都挺好的，哈哈哈,银牌会员,0,0,5,20/05/2019 23:10,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12882532703,宝贝收到，商家诚信，京东自营，值得信赖，苹果手机，质量很好，物流很快，物超所值，推荐购买，女儿礼物，非常喜欢，实拍图片，大家鉴赏！,铜牌会员,1,1,5,13/06/2019 13:39,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12582637711,用了一段时间才来评价，手机很好用。电池很耐用。再也不担心出去手机没电了怎么办，玩一天下来是没得问题的，手感不错。大黑边看着看着也就习惯了。信号也挺好的，很喜欢了！,PLUS会员,2,0,5,26/03/2019 16:43,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12431228311,第二台XR了，速度很快、开锁也是、就是晚上没有灯光一样人脸解锁手机、拍照出来的效果和xs没区别，拍照很棒。对屏幕要求不是太高的我，感觉屏幕分辨率和ppi都够用了，手感还可以很容易上手的一款手机。送货和包装都很满意、快递员很负责任，手机偏厚了，比我的6S厚很多，黑边有点宽，这些都能接受，整体是挺不错的，手机性能还是不错的运行很是流畅，上手快！,PLUS会员,9,0,5,01/02/2019 16:17,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12688600709,犹豫好久要不要买Xr，没买之前看大家都说Xr的信号不够好。不敢买，买来以后我觉得5299很值得。5s过来的。不像大家说的一点信号都没有，128G的够了。觉得全凭的很舒适，用起来，大小也合适，单手也可以打字。我觉得信号真不是问题。说实话真香。值得。,PLUS会员,1,7,5,24/04/2019 21:56,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12464596180,反应相当的快，分辨率低点我真看不出来，单射也无敌，续航你都不敢想象，玩游戏看视频反正哟是一天一冲够用，不玩只上个~打电话两天都够用。黑边也没那么夸张，看自己的眼光了，反正哟感觉xR很棒，值得入手。,注册会员,7,1,5,18/02/2019 18:43,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
